customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_value,customer_title
1948,168.0,5,2425.3399999999997,1,2,2,122,almost lost customer
1949,29.0,7,3586.71,3,3,3,333,recent customer
1950,6.0,9,3817.14,4,4,3,443,platinum customer
1951,118.0,8,4514.84,1,4,4,144,high risk customer
1952,76.0,10,2882.8,2,4,3,243,late bloomer
1953,10.0,7,3899.7800000000007,4,3,3,433,very loyal
1954,100.0,8,4938.280000000001,1,4,4,144,high risk customer
1955,78.0,3,1215.9199999999998,2,1,1,211,high risk customer
1956,33.0,4,1267.19,3,1,1,311,late bloomer
1957,19.0,10,5079.91,3,4,4,344,recent customer
1958,69.0,4,1090.7099999999998,2,1,1,211,high risk customer
1959,141.0,8,3479.2200000000003,1,4,3,143,high risk customer
1960,69.0,3,2561.05,2,1,2,212,high risk customer
1961,25.0,3,3361.67,3,1,3,313,potential customer
1962,93.0,2,758.6899999999999,1,1,1,111,lost customer
1963,9.0,2,1828.47,4,1,2,412,becoming loyal
1964,102.0,6,4239.32,1,3,4,134,high risk customer
1965,6.0,5,2093.67,4,2,2,422,very loyal
1966,161.0,6,1564.5600000000002,1,3,1,131,almost lost customer
1967,22.0,5,4348.5,3,2,4,324,potential customer
1968,159.0,5,1810.0299999999997,1,2,2,122,almost lost customer
1969,17.0,6,2623.56,4,3,2,432,very loyal
1970,0.0,8,3660.4800000000005,4,4,3,443,platinum customer
1971,62.0,7,4812.99,2,3,4,234,late bloomer
1972,0.0,4,2792.56,4,1,3,413,becoming loyal
1973,47.0,4,3371.6899999999996,2,1,3,213,losing customer
1974,32.0,5,1601.33,3,2,1,321,potential customer
1975,108.0,2,79.15999999999994,1,1,1,111,lost customer
1976,135.0,6,1731.6299999999999,1,3,1,131,almost lost customer
1977,60.0,4,2080.25,2,1,2,212,high risk customer
1978,152.0,2,166.77999999999994,1,1,1,111,lost customer
1979,33.0,5,4541.84,3,2,4,324,potential customer
1980,73.0,8,4822.39,2,4,4,244,late bloomer
1981,89.0,3,2291.9700000000003,1,1,2,112,lost customer
1982,50.0,8,3939.17,2,4,3,243,late bloomer
1983,2.0,4,3061.8,4,1,3,413,becoming loyal
1984,48.0,7,7256.08,2,3,4,234,late bloomer
1985,0.0,7,2665.3,4,3,2,432,very loyal
1986,44.0,6,2436.69,3,3,2,332,recent customer
1987,42.0,3,711.81,3,1,1,311,late bloomer
1988,134.0,8,6006.4,1,4,4,144,high risk customer
1989,22.0,4,1659.64,3,1,1,311,late bloomer
1990,10.0,7,2263.1299999999997,4,3,2,432,very loyal
1991,1.0,10,8256.08,4,4,4,444,platinum customer
1992,140.0,10,6658.890000000001,1,4,4,144,high risk customer
1993,74.0,8,2784.71,2,4,2,242,late bloomer
1994,2.0,6,3922.29,4,3,3,433,very loyal
1995,125.0,6,2094.59,1,3,2,132,almost lost customer
1996,13.0,7,2525.4300000000003,4,3,2,432,very loyal
1997,54.0,5,2854.97,2,2,3,223,losing customer
1998,156.0,4,2715.83,1,1,2,112,lost customer
1999,3.0,7,2424.3399999999997,4,3,2,432,very loyal
2000,44.0,3,999.0,3,1,1,311,late bloomer
2001,86.0,8,5347.870000000001,2,4,4,244,late bloomer
2002,97.0,3,1637.4600000000003,1,1,1,111,lost customer
2003,219.0,2,214.36999999999995,1,1,1,111,lost customer
2004,46.0,5,2909.6700000000005,2,2,3,223,losing customer
2005,5.0,6,4047.8299999999995,4,3,3,433,very loyal
2006,147.0,5,2255.61,1,2,2,122,almost lost customer
2007,23.0,3,4150.16,3,1,4,314,potential customer
2008,29.0,6,2209.71,3,3,2,332,recent customer
2009,5.0,7,2357.3500000000004,4,3,2,432,very loyal
2010,34.0,5,2168.7999999999997,3,2,2,322,potential customer
2011,315.0,3,560.4800000000001,1,1,1,111,lost customer
2012,13.0,5,2714.3,4,2,2,422,very loyal
2013,15.0,8,4367.1,4,4,4,444,platinum customer
2014,54.0,6,2872.4099999999994,2,3,3,233,losing customer
2015,50.0,6,2970.6000000000004,2,3,3,233,losing customer
2016,68.0,6,2390.89,2,3,2,232,losing customer
2017,12.0,5,3692.8599999999997,4,2,3,423,very loyal
2018,35.0,7,2335.54,3,3,2,332,recent customer
2019,52.0,8,4781.23,2,4,4,244,late bloomer
2020,43.0,7,4959.639999999999,3,3,4,334,recent customer
2021,125.0,2,90.22,1,1,1,111,lost customer
2022,13.0,5,3955.17,4,2,3,423,very loyal
2023,13.0,10,5132.78,4,4,4,444,platinum customer
2024,29.0,6,3558.4100000000003,3,3,3,333,recent customer
2025,138.0,4,2183.55,1,1,2,112,lost customer
2026,146.0,4,3447.44,1,1,3,113,almost lost customer
2027,14.0,7,3237.25,4,3,3,433,very loyal
2028,40.0,7,3648.33,3,3,3,333,recent customer
2029,1.0,9,4156.31,4,4,4,444,platinum customer
2030,239.0,4,4622.34,1,1,4,114,almost lost customer
2031,19.0,4,1998.35,3,1,2,312,potential customer
2032,5.0,2,978.76,4,1,1,411,becoming loyal
2033,11.0,7,4458.72,4,3,4,434,platinum customer
2034,89.0,6,2438.2599999999998,1,3,2,132,almost lost customer
2035,127.0,3,1405.9299999999998,1,1,1,111,lost customer
2036,25.0,12,6770.240000000002,3,4,4,344,recent customer
2037,98.0,4,2941.0699999999997,1,1,3,113,almost lost customer
2038,13.0,4,3207.1700000000005,4,1,3,413,becoming loyal
2039,199.0,4,2094.48,1,1,2,112,lost customer
2040,96.0,2,1364.0500000000002,1,1,1,111,lost customer
2041,80.0,6,3799.8600000000006,2,3,3,233,losing customer
2042,11.0,3,2006.1800000000003,4,1,2,412,becoming loyal
2043,139.0,5,3472.24,1,2,3,123,almost lost customer
2044,5.0,5,3977.45,4,2,3,423,very loyal
2045,55.0,8,4267.67,2,4,4,244,late bloomer
2046,33.0,9,9188.77,3,4,4,344,recent customer
2047,279.0,1,1215.34,1,1,1,111,lost customer
2048,57.0,6,5350.0,2,3,4,234,late bloomer
2049,76.0,5,2532.7200000000003,2,2,2,222,losing customer
2050,6.0,4,2099.3999999999996,4,1,2,412,becoming loyal
2051,51.0,6,6140.659999999999,2,3,4,234,late bloomer
2052,58.0,9,3009.8900000000003,2,4,3,243,late bloomer
2053,5.0,6,4941.179999999999,4,3,4,434,platinum customer
2054,1.0,4,3000.7,4,1,3,413,becoming loyal
2055,0.0,9,5563.63,4,4,4,444,platinum customer
2056,54.0,2,1028.46,2,1,1,211,high risk customer
2057,16.0,6,5006.98,4,3,4,434,platinum customer
2058,120.0,7,3634.98,1,3,3,133,high risk customer
2059,170.0,4,1500.24,1,1,1,111,lost customer
2060,5.0,11,5875.14,4,4,4,444,platinum customer
2061,132.0,6,3867.7400000000007,1,3,3,133,high risk customer
2062,42.0,5,3465.4100000000003,3,2,3,323,potential customer
2063,9.0,5,1823.0,4,2,2,422,very loyal
2064,106.0,5,3327.0400000000004,1,2,3,123,almost lost customer
2065,215.0,4,2071.89,1,1,2,112,lost customer
2066,90.0,5,2259.2900000000004,1,2,2,122,almost lost customer
2067,30.0,8,3743.8,3,4,3,343,recent customer
2068,159.0,5,3933.88,1,2,3,123,almost lost customer
2069,51.0,6,5879.97,2,3,4,234,late bloomer
2070,4.0,8,4731.199999999999,4,4,4,444,platinum customer
2071,20.0,7,3588.04,3,3,3,333,recent customer
2072,8.0,13,4136.84,4,4,4,444,platinum customer
2073,56.0,6,1872.25,2,3,2,232,losing customer
2075,4.0,4,2302.5400000000004,4,1,2,412,becoming loyal
2076,19.0,8,5576.17,3,4,4,344,recent customer
2077,227.0,3,2429.72,1,1,2,112,lost customer
2078,65.0,5,1976.44,2,2,2,222,losing customer
2079,3.0,3,2692.83,4,1,2,412,becoming loyal
2080,162.0,6,3454.88,1,3,3,133,high risk customer
2081,11.0,5,2531.96,4,2,2,422,very loyal
2082,1.0,7,2903.17,4,3,3,433,very loyal
2083,15.0,9,4106.379999999999,4,4,4,444,platinum customer
2084,119.0,2,453.47999999999996,1,1,1,111,lost customer
2085,27.0,3,2196.3500000000004,3,1,2,312,potential customer
2086,98.0,3,949.5799999999999,1,1,1,111,lost customer
2087,55.0,5,1624.11,2,2,1,221,losing customer
2088,9.0,6,2927.1499999999996,4,3,3,433,very loyal
2089,147.0,2,119.32000000000002,1,1,1,111,lost customer
2090,163.0,2,289.37,1,1,1,111,lost customer
2091,211.0,3,2764.6099999999997,1,1,2,112,lost customer
2092,16.0,5,3651.0300000000007,4,2,3,423,very loyal
2093,60.0,6,3660.4800000000005,2,3,3,233,losing customer
2094,34.0,5,1368.3699999999997,3,2,1,321,potential customer
2095,20.0,10,6194.3,3,4,4,344,recent customer
2096,132.0,5,4320.42,1,2,4,124,almost lost customer
2097,38.0,6,4647.42,3,3,4,334,recent customer
2098,8.0,6,2293.67,4,3,2,432,very loyal
2099,63.0,7,4576.76,2,3,4,234,late bloomer
2100,18.0,5,2399.56,4,2,2,422,very loyal
2101,20.0,9,5630.14,3,4,4,344,recent customer
2102,17.0,7,3934.9900000000002,4,3,3,433,very loyal
2103,14.0,10,6752.629999999999,4,4,4,444,platinum customer
2104,80.0,8,2341.58,2,4,2,242,late bloomer
2105,23.0,5,5155.91,3,2,4,324,potential customer
2106,3.0,4,3249.41,4,1,3,413,becoming loyal
2107,64.0,2,892.5,2,1,1,211,high risk customer
2108,12.0,3,2077.2999999999997,4,1,2,412,becoming loyal
2109,2.0,8,5263.13,4,4,4,444,platinum customer
2110,26.0,6,2299.87,3,3,2,332,recent customer
2111,6.0,9,4790.820000000001,4,4,4,444,platinum customer
2112,2.0,4,3696.4300000000003,4,1,3,413,becoming loyal
2113,33.0,4,2989.6400000000003,3,1,3,313,potential customer
2114,14.0,6,2997.5600000000004,4,3,3,433,very loyal
2115,47.0,2,1168.94,2,1,1,211,high risk customer
2116,105.0,4,4128.629999999999,1,1,4,114,almost lost customer
2117,24.0,5,2724.75,3,2,2,322,potential customer
2118,135.0,6,2385.07,1,3,2,132,almost lost customer
2119,67.0,4,2795.32,2,1,3,213,losing customer
2120,2.0,8,4543.18,4,4,4,444,platinum customer
2121,89.0,9,4204.3,1,4,4,144,high risk customer
2122,8.0,2,843.72,4,1,1,411,becoming loyal
2123,195.0,6,2289.21,1,3,2,132,almost lost customer
2124,57.0,6,3900.3199999999997,2,3,3,233,losing customer
2125,13.0,6,1710.28,4,3,1,431,very loyal
2126,25.0,4,594.06,3,1,1,311,late bloomer
2127,32.0,5,1884.6200000000001,3,2,2,322,potential customer
2128,13.0,2,1596.3,4,1,1,411,becoming loyal
2129,149.0,2,873.1199999999999,1,1,1,111,lost customer
2130,1.0,8,4253.77,4,4,4,444,platinum customer
2131,101.0,5,964.87,1,2,1,121,almost lost customer
2132,18.0,8,6401.829999999999,4,4,4,444,platinum customer
2133,120.0,5,3126.8399999999992,1,2,3,123,almost lost customer
2134,81.0,5,3923.5700000000006,2,2,3,223,losing customer
2135,338.0,1,217.51,1,1,1,111,lost customer
2136,10.0,4,3917.47,4,1,3,413,becoming loyal
2137,20.0,4,1433.8,3,1,1,311,late bloomer
2138,43.0,7,4736.45,3,3,4,334,recent customer
2139,60.0,5,5380.68,2,2,4,224,losing customer
2140,98.0,8,4700.15,1,4,4,144,high risk customer
2141,76.0,4,2611.75,2,1,2,212,high risk customer
2142,81.0,7,5258.120000000001,2,3,4,234,late bloomer
2143,27.0,4,2009.42,3,1,2,312,potential customer
2144,67.0,8,5253.880000000001,2,4,4,244,late bloomer
2145,194.0,1,299.27,1,1,1,111,lost customer
2146,50.0,2,1264.62,2,1,1,211,high risk customer
2147,125.0,3,1419.5,1,1,1,111,lost customer
2148,137.0,4,2346.16,1,1,2,112,lost customer
2149,11.0,8,3416.2200000000003,4,4,3,443,platinum customer
2150,94.0,6,2230.22,1,3,2,132,almost lost customer
2151,146.0,6,7129.610000000001,1,3,4,134,high risk customer
2152,1.0,9,4281.080000000001,4,4,4,444,platinum customer
2153,76.0,7,4042.6899999999996,2,3,3,233,losing customer
2154,38.0,6,4268.17,3,3,4,334,recent customer
2155,19.0,11,4113.079999999999,3,4,4,344,recent customer
2156,113.0,6,2495.4300000000003,1,3,2,132,almost lost customer
2157,161.0,2,338.85,1,1,1,111,lost customer
2158,50.0,5,1650.6099999999997,2,2,1,221,losing customer
2159,18.0,5,1797.6999999999998,4,2,2,422,very loyal
2160,47.0,6,2672.77,2,3,2,232,losing customer
2161,52.0,5,2584.9500000000003,2,2,2,222,losing customer
2162,53.0,4,1779.26,2,1,1,211,high risk customer
2163,70.0,4,1721.82,2,1,1,211,high risk customer
2164,68.0,7,3328.51,2,3,3,233,losing customer
2165,0.0,10,6052.93,4,4,4,444,platinum customer
2166,58.0,6,3071.34,2,3,3,233,losing customer
2167,144.0,6,1539.6000000000001,1,3,1,131,almost lost customer
2168,2.0,3,1863.53,4,1,2,412,becoming loyal
2169,117.0,5,5712.51,1,2,4,124,almost lost customer
2170,28.0,6,4828.540000000001,3,3,4,334,recent customer
2171,34.0,6,1251.33,3,3,1,331,recent customer
2172,29.0,4,5407.15,3,1,4,314,potential customer
2173,157.0,4,2250.33,1,1,2,112,lost customer
2174,81.0,5,2884.7200000000003,2,2,3,223,losing customer
2175,58.0,4,3173.9500000000003,2,1,3,213,losing customer
2176,28.0,3,2088.0899999999997,3,1,2,312,potential customer
2177,98.0,5,2762.18,1,2,2,122,almost lost customer
2178,77.0,4,451.6000000000001,2,1,1,211,high risk customer
2179,36.0,7,3631.27,3,3,3,333,recent customer
2180,80.0,5,3527.7800000000007,2,2,3,223,losing customer
2181,51.0,8,1765.3200000000002,2,4,1,241,late bloomer
2182,17.0,8,4766.82,4,4,4,444,platinum customer
2183,8.0,14,6513.300000000001,4,4,4,444,platinum customer
2184,37.0,11,7123.000000000002,3,4,4,344,recent customer
2185,136.0,7,5144.360000000001,1,3,4,134,high risk customer
2186,154.0,3,1956.3899999999999,1,1,2,112,lost customer
2187,63.0,7,5644.17,2,3,4,234,late bloomer
2188,70.0,6,4735.32,2,3,4,234,late bloomer
2189,40.0,10,4914.08,3,4,4,344,recent customer
2190,41.0,8,6260.31,3,4,4,344,recent customer
2191,12.0,4,2754.2200000000003,4,1,2,412,becoming loyal
2192,42.0,4,985.7699999999999,3,1,1,311,late bloomer
2193,54.0,4,2957.42,2,1,3,213,losing customer
2194,42.0,8,6198.41,3,4,4,344,recent customer
2195,2.0,5,4139.25,4,2,4,424,very loyal
2196,71.0,5,985.4700000000004,2,2,1,221,losing customer
2197,119.0,3,378.15000000000015,1,1,1,111,lost customer
2198,25.0,3,1152.8999999999999,3,1,1,311,late bloomer
2199,24.0,4,2644.0299999999997,3,1,2,312,potential customer
2200,254.0,1,745.94,1,1,1,111,lost customer
2201,30.0,7,6291.68,3,3,4,334,recent customer
2202,58.0,9,5046.64,2,4,4,244,late bloomer
2203,49.0,5,3469.0499999999997,2,2,3,223,losing customer
2204,17.0,8,3346.58,4,4,3,443,platinum customer
2205,100.0,3,1781.9099999999999,1,1,2,112,lost customer
2206,58.0,4,1464.6599999999999,2,1,1,211,high risk customer
2207,74.0,6,3604.1400000000003,2,3,3,233,losing customer
2208,114.0,6,2177.6800000000003,1,3,2,132,almost lost customer
2209,265.0,1,445.2099999999999,1,1,1,111,lost customer
2210,27.0,9,4888.709999999999,3,4,4,344,recent customer
2211,111.0,3,753.26,1,1,1,111,lost customer
2212,41.0,6,2722.7200000000003,3,3,2,332,recent customer
2213,15.0,5,4212.469999999999,4,2,4,424,very loyal
2214,27.0,5,2328.51,3,2,2,322,potential customer
2215,19.0,2,327.23,3,1,1,311,late bloomer
2216,74.0,3,1644.6100000000001,2,1,1,211,high risk customer
2217,22.0,7,3905.419999999999,3,3,3,333,recent customer
2218,21.0,3,2743.56,3,1,2,312,potential customer
2219,61.0,5,3493.0200000000004,2,2,3,223,losing customer
2220,85.0,4,2129.07,2,1,2,212,high risk customer
2221,94.0,8,4651.26,1,4,4,144,high risk customer
2222,59.0,6,3821.2700000000004,2,3,3,233,losing customer
2223,54.0,7,3538.4199999999996,2,3,3,233,losing customer
2224,287.0,3,1041.0100000000002,1,1,1,111,lost customer
2225,208.0,3,3512.1000000000004,1,1,3,113,almost lost customer
2226,49.0,8,3121.7000000000007,2,4,3,243,late bloomer
2227,40.0,5,2168.4000000000005,3,2,2,322,potential customer
2228,168.0,4,1425.2700000000002,1,1,1,111,lost customer
2229,21.0,4,2114.24,3,1,2,312,potential customer
2230,65.0,7,3119.5799999999995,2,3,3,233,losing customer
2231,64.0,3,2685.1000000000004,2,1,2,212,high risk customer
2232,59.0,6,2198.5600000000004,2,3,2,232,losing customer
2233,63.0,7,2332.59,2,3,2,232,losing customer
2234,154.0,5,1409.35,1,2,1,121,almost lost customer
2235,80.0,6,3649.92,2,3,3,233,losing customer
2236,1.0,3,2123.71,4,1,2,412,becoming loyal
2237,38.0,7,2501.42,3,3,2,332,recent customer
2238,141.0,3,2411.83,1,1,2,112,lost customer
2239,32.0,2,736.73,3,1,1,311,late bloomer
2240,31.0,12,6128.300000000001,3,4,4,344,recent customer
2241,17.0,4,1454.3900000000003,4,1,1,411,becoming loyal
2242,170.0,3,898.8199999999999,1,1,1,111,lost customer
2243,183.0,3,1115.15,1,1,1,111,lost customer
2244,63.0,5,1796.0,2,2,2,222,losing customer
2245,74.0,7,3320.78,2,3,3,233,losing customer
2246,99.0,4,2217.49,1,1,2,112,lost customer
2247,29.0,7,4957.3,3,3,4,334,recent customer
2248,51.0,8,3914.5,2,4,3,243,late bloomer
2249,112.0,5,2057.46,1,2,2,122,almost lost customer
2250,124.0,3,1074.88,1,1,1,111,lost customer
2251,15.0,7,2338.45,4,3,2,432,very loyal
2252,130.0,4,1567.5700000000002,1,1,1,111,lost customer
2253,84.0,5,1639.55,2,2,1,221,losing customer
2254,3.0,5,2318.8900000000003,4,2,2,422,very loyal
2255,143.0,2,1458.6999999999998,1,1,1,111,lost customer
2256,169.0,3,1461.0,1,1,1,111,lost customer
2257,64.0,5,4193.32,2,2,4,224,losing customer
2258,52.0,6,3881.78,2,3,3,233,losing customer
2259,161.0,4,2600.4900000000002,1,1,2,112,lost customer
2260,17.0,6,5378.6,4,3,4,434,platinum customer
2261,35.0,4,1465.16,3,1,1,311,late bloomer
2262,75.0,4,1502.68,2,1,1,211,high risk customer
2263,35.0,5,3371.4799999999996,3,2,3,323,potential customer
2264,153.0,6,2557.62,1,3,2,132,almost lost customer
2265,95.0,3,1988.7599999999998,1,1,2,112,lost customer
2266,29.0,10,4169.83,3,4,4,344,recent customer
2267,99.0,5,1799.9,1,2,2,122,almost lost customer
2268,35.0,8,4473.32,3,4,4,344,recent customer
2269,47.0,7,5404.639999999999,2,3,4,234,late bloomer
2270,129.0,5,5154.68,1,2,4,124,almost lost customer
2271,177.0,1,1305.25,1,1,1,111,lost customer
2272,104.0,6,3344.13,1,3,3,133,high risk customer
2273,26.0,10,2795.34,3,4,3,343,recent customer
2274,55.0,2,35.739999999999995,2,1,1,211,high risk customer
2275,121.0,6,5688.289999999999,1,3,4,134,high risk customer
2276,10.0,4,2304.7699999999995,4,1,2,412,becoming loyal
2277,36.0,4,2713.7200000000003,3,1,2,312,potential customer
2278,34.0,4,279.77999999999986,3,1,1,311,late bloomer
2279,35.0,8,4008.7599999999993,3,4,3,343,recent customer
2280,24.0,5,1702.5299999999997,3,2,1,321,potential customer
2281,38.0,6,3626.7,3,3,3,333,recent customer
2282,14.0,6,3131.5100000000007,4,3,3,433,very loyal
2283,30.0,7,4474.63,3,3,4,334,recent customer
2284,34.0,7,4735.67,3,3,4,334,recent customer
2285,39.0,7,1796.2899999999997,3,3,2,332,recent customer
2286,49.0,5,2878.73,2,2,3,223,losing customer
2287,159.0,2,273.70000000000005,1,1,1,111,lost customer
2288,29.0,6,4438.469999999999,3,3,4,334,recent customer
2289,59.0,4,2224.75,2,1,2,212,high risk customer
2290,72.0,5,4225.77,2,2,4,224,losing customer
2291,107.0,1,198.22000000000003,1,1,1,111,lost customer
2292,45.0,7,4768.849999999999,3,3,4,334,recent customer
2293,85.0,5,1410.5300000000004,2,2,1,221,losing customer
2294,73.0,7,5050.259999999999,2,3,4,234,late bloomer
2295,17.0,4,3690.26,4,1,3,413,becoming loyal
2296,36.0,4,3592.5,3,1,3,313,potential customer
2297,37.0,5,4274.88,3,2,4,324,potential customer
2298,45.0,5,2337.75,3,2,2,322,potential customer
2299,59.0,6,3142.7499999999995,2,3,3,233,losing customer
2300,17.0,4,2812.1099999999997,4,1,3,413,becoming loyal
2301,5.0,5,4639.99,4,2,4,424,very loyal
2302,53.0,3,2611.15,2,1,2,212,high risk customer
2303,144.0,2,969.6199999999999,1,1,1,111,lost customer
2304,3.0,7,4121.780000000001,4,3,4,434,platinum customer
2305,78.0,4,2178.3199999999997,2,1,2,212,high risk customer
2306,6.0,4,2513.7799999999997,4,1,2,412,becoming loyal
2307,81.0,11,3887.0700000000006,2,4,3,243,late bloomer
2308,13.0,9,5077.97,4,4,4,444,platinum customer
2309,53.0,12,7161.99,2,4,4,244,late bloomer
2310,15.0,6,4022.41,4,3,3,433,very loyal
2311,66.0,5,4460.120000000001,2,2,4,224,losing customer
2312,41.0,4,1578.0600000000004,3,1,1,311,late bloomer
2313,44.0,6,2842.4700000000003,3,3,3,333,recent customer
2314,48.0,3,2355.7599999999998,2,1,2,212,high risk customer
2315,152.0,5,600.7599999999998,1,2,1,121,almost lost customer
2316,46.0,4,1437.54,2,1,1,211,high risk customer
2317,53.0,5,2715.29,2,2,2,222,losing customer
2318,16.0,7,3627.4799999999996,4,3,3,433,very loyal
2319,9.0,4,4564.900000000001,4,1,4,414,very loyal
2320,24.0,3,1690.96,3,1,1,311,late bloomer
2321,161.0,3,3183.5299999999997,1,1,3,113,almost lost customer
2322,67.0,4,2585.1499999999996,2,1,2,212,high risk customer
2323,212.0,3,1959.79,1,1,2,112,lost customer
2324,78.0,4,1322.2199999999998,2,1,1,211,high risk customer
2325,121.0,5,2178.83,1,2,2,122,almost lost customer
2326,112.0,1,309.80999999999995,1,1,1,111,lost customer
2327,224.0,3,2601.79,1,1,2,112,lost customer
2328,151.0,1,356.5,1,1,1,111,lost customer
2329,8.0,5,2276.8999999999996,4,2,2,422,very loyal
2330,4.0,3,1203.34,4,1,1,411,becoming loyal
2331,19.0,7,3707.24,3,3,3,333,recent customer
2332,31.0,4,651.6399999999999,3,1,1,311,late bloomer
2333,92.0,4,2113.9000000000005,1,1,2,112,lost customer
2334,69.0,3,1315.76,2,1,1,211,high risk customer
2335,11.0,7,4112.98,4,3,4,434,platinum customer
2336,74.0,9,5853.82,2,4,4,244,late bloomer
2337,172.0,3,398.42999999999995,1,1,1,111,lost customer
2338,23.0,7,3574.3100000000004,3,3,3,333,recent customer
2339,25.0,7,2368.37,3,3,2,332,recent customer
2340,5.0,9,4585.400000000001,4,4,4,444,platinum customer
2341,13.0,7,4952.23,4,3,4,434,platinum customer
2342,65.0,2,1647.51,2,1,1,211,high risk customer
2343,62.0,3,3275.6600000000003,2,1,3,213,losing customer
2344,47.0,6,2605.09,2,3,2,232,losing customer
2345,0.0,4,4609.14,4,1,4,414,very loyal
2346,162.0,5,3315.32,1,2,3,123,almost lost customer
2347,87.0,9,5640.43,2,4,4,244,late bloomer
2348,60.0,4,831.6700000000001,2,1,1,211,high risk customer
2349,54.0,5,2500.2599999999998,2,2,2,222,losing customer
2350,180.0,4,766.3199999999999,1,1,1,111,lost customer
2351,55.0,7,4068.23,2,3,3,233,losing customer
2352,36.0,1,1279.3999999999999,3,1,1,311,late bloomer
2353,81.0,10,4842.52,2,4,4,244,late bloomer
2354,36.0,5,3458.15,3,2,3,323,potential customer
2355,70.0,5,4351.82,2,2,4,224,losing customer
2356,146.0,4,2674.92,1,1,2,112,lost customer
2357,40.0,4,2741.81,3,1,2,312,potential customer
2358,3.0,11,3682.73,4,4,3,443,platinum customer
2359,82.0,8,2688.57,2,4,2,242,late bloomer
2360,27.0,6,4962.2,3,3,4,334,recent customer
2361,22.0,7,4178.450000000001,3,3,4,334,recent customer
2362,45.0,3,959.32,3,1,1,311,late bloomer
2363,58.0,6,3222.9900000000002,2,3,3,233,losing customer
2364,43.0,5,4826.5,3,2,4,324,potential customer
2365,1.0,5,2411.6299999999997,4,2,2,422,very loyal
2366,19.0,5,2554.42,3,2,2,322,potential customer
2367,25.0,6,4188.120000000001,3,3,4,334,recent customer
2368,74.0,6,4675.969999999999,2,3,4,234,late bloomer
2369,1.0,8,6854.59,4,4,4,444,platinum customer
2370,20.0,3,1902.53,3,1,2,312,potential customer
2371,93.0,5,2642.9500000000003,1,2,2,122,almost lost customer
2372,0.0,8,2940.0299999999997,4,4,3,443,platinum customer
2373,45.0,4,2381.7400000000002,3,1,2,312,potential customer
2374,14.0,7,5300.04,4,3,4,434,platinum customer
2375,43.0,7,5641.470000000001,3,3,4,334,recent customer
2376,11.0,3,1920.4299999999998,4,1,2,412,becoming loyal
2377,7.0,5,4707.549999999999,4,2,4,424,very loyal
2378,10.0,5,2777.48,4,2,2,422,very loyal
2379,3.0,11,8252.73,4,4,4,444,platinum customer
2380,42.0,6,4015.95,3,3,3,333,recent customer
2381,29.0,7,2731.88,3,3,2,332,recent customer
2382,38.0,7,1301.4299999999998,3,3,1,331,recent customer
2383,21.0,9,5876.070000000001,3,4,4,344,recent customer
2384,59.0,6,3796.7000000000003,2,3,3,233,losing customer
2385,31.0,8,4797.129999999999,3,4,4,344,recent customer
2386,12.0,7,5453.86,4,3,4,434,platinum customer
2387,182.0,2,147.82999999999996,1,1,1,111,lost customer
2388,113.0,7,5387.650000000001,1,3,4,134,high risk customer
2389,8.0,3,1030.19,4,1,1,411,becoming loyal
2390,69.0,6,4636.58,2,3,4,234,late bloomer
2391,12.0,9,4852.43,4,4,4,444,platinum customer
2392,26.0,5,1547.88,3,2,1,321,potential customer
2393,122.0,2,192.9699999999999,1,1,1,111,lost customer
2394,90.0,1,745.94,1,1,1,111,lost customer
2395,62.0,1,57.72999999999999,2,1,1,211,high risk customer
2396,0.0,4,2198.08,4,1,2,412,becoming loyal
2397,53.0,9,4002.32,2,4,3,243,late bloomer
2398,113.0,3,746.1999999999999,1,1,1,111,lost customer
2399,38.0,6,2724.93,3,3,2,332,recent customer
2400,19.0,8,5205.75,3,4,4,344,recent customer
2401,21.0,8,5804.28,3,4,4,344,recent customer
2402,78.0,3,788.2799999999999,2,1,1,211,high risk customer
2403,150.0,4,767.56,1,1,1,111,lost customer
2404,187.0,5,2978.25,1,2,3,123,almost lost customer
2405,45.0,5,1853.8600000000001,3,2,2,322,potential customer
2406,80.0,4,1341.22,2,1,1,211,high risk customer
2407,68.0,5,1792.39,2,2,2,222,losing customer
2408,24.0,3,2824.16,3,1,3,313,potential customer
2409,49.0,7,3077.5600000000004,2,3,3,233,losing customer
2410,36.0,6,3695.7299999999996,3,3,3,333,recent customer
2411,223.0,4,3483.39,1,1,3,113,almost lost customer
2412,17.0,6,3903.57,4,3,3,433,very loyal
2413,58.0,7,4523.23,2,3,4,234,late bloomer
2414,4.0,3,1757.48,4,1,1,411,becoming loyal
2415,43.0,5,1844.8799999999997,3,2,2,322,potential customer
2416,222.0,2,300.0899999999999,1,1,1,111,lost customer
2417,22.0,1,451.6500000000001,3,1,1,311,late bloomer
2418,2.0,7,5457.09,4,3,4,434,platinum customer
2419,51.0,8,2702.5,2,4,2,242,late bloomer
2420,139.0,3,1749.57,1,1,1,111,lost customer
2421,0.0,6,409.80000000000007,4,3,1,431,very loyal
2422,32.0,5,2606.6,3,2,2,322,potential customer
2423,59.0,1,50.66,2,1,1,211,high risk customer
2424,67.0,6,2446.2,2,3,2,232,losing customer
2425,8.0,9,3921.82,4,4,3,443,platinum customer
2426,16.0,5,3721.5,4,2,3,423,very loyal
2427,3.0,6,4388.13,4,3,4,434,platinum customer
